ID,Date,Block,"Primary Type",Description,"Location Description",Arrest,Domestic,District,Latitude,Longitude
9800053,"09/29/2014 09:00:00 PM","014XX W DIVISION ST",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,12,41.903270378,-87.664216945
9800179,"09/29/2014 09:00:00 PM","002XX N UNION AVE","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,12,41.886683362,-87.645495217
9800285,"09/29/2014 09:00:00 PM","081XX S SANGAMON ST","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,6,41.745404715,-87.647679527
9799741,"09/29/2014 08:55:00 PM","026XX W ALBION AVE",NARCOTICS,"POSS: CANNABIS 30GMS OR LESS",STREET,TRUE,FALSE,24,42.001361592,-87.696430487
9799691,"09/29/2014 08:55:00 PM","003XX W 51ST PL",ASSAULT,"AGG PO HANDS NO/MIN INJURY",SIDEWALK,TRUE,FALSE,9,41.80099284,-87.633972025
9799655,"09/29/2014 08:54:00 PM","028XX W ADAMS ST","CRIMINAL TRESPASS","TO STATE SUP LAND","SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,11,41.878220927,-87.697540865
9799642,"09/29/2014 08:50:00 PM","039XX N OAK PARK AVE",ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,16,41.951107449,-87.796356702
9799841,"09/29/2014 08:50:00 PM","061XX S MAY ST",ROBBERY,AGGRAVATED,STREET,FALSE,FALSE,7,41.782331954,-87.653211333
9799715,"09/29/2014 08:45:00 PM","001XX N STATE ST",THEFT,"RETAIL THEFT","DEPARTMENT STORE",TRUE,FALSE,1,41.883480076,-87.627730028
9799652,"09/29/2014 08:45:00 PM","094XX S ASHLAND AVE",THEFT,"RETAIL THEFT","GROCERY FOOD STORE",FALSE,FALSE,22,41.722850973,-87.662861227
9799654,"09/29/2014 08:45:00 PM","0000X E 103RD ST",ROBBERY,"ARMED: HANDGUN","DEPARTMENT STORE",FALSE,FALSE,5,41.707316757,-87.620683521
9799620,"09/29/2014 08:43:00 PM","104XX S EWING AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",APARTMENT,TRUE,TRUE,4,41.704849137,-87.535431635
9799732,"09/29/2014 08:40:00 PM","026XX N HOYNE AVE","CRIMINAL DAMAGE","TO STATE SUP PROP",RESIDENCE,FALSE,FALSE,19,41.929728257,-87.678632906
9799647,"09/29/2014 08:40:00 PM","053XX N CLARK ST",THEFT,PURSE-SNATCHING,OTHER,FALSE,FALSE,20,41.978297356,-87.668485287
9799623,"09/29/2014 08:37:00 PM","040XX W ADAMS ST",NARCOTICS,"POSS: CRACK","VACANT LOT/LAND",TRUE,FALSE,11,41.878072027,-87.726837381
9799706,"09/29/2014 08:33:00 PM","104XX S MARYLAND AVE","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN",RESIDENCE,TRUE,FALSE,5,41.705165984,-87.602887429
9803663,"09/29/2014 08:32:00 PM","020XX N AVERS AVE",BATTERY,SIMPLE,"PARK PROPERTY",FALSE,FALSE,25,41.918296344,-87.723068964
9799980,"09/29/2014 08:30:00 PM","035XX S RHODES AVE","CRIMINAL DAMAGE","TO VEHICLE",OTHER,FALSE,FALSE,2,41.830802442,-87.614622485
9799580,"09/29/2014 08:30:00 PM","066XX N CLARK ST",BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,24,42.001764223,-87.672030493
9799612,"09/29/2014 08:30:00 PM","025XX W HARRISON ST",BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,11,41.873750259,-87.689118167
9799624,"09/29/2014 08:30:00 PM","082XX S AVALON AVE","CRIMINAL DAMAGE","TO PROPERTY",RESIDENCE,FALSE,FALSE,4,41.744881429,-87.594262238
9799684,"09/29/2014 08:30:00 PM","043XX S CHAMPLAIN AVE",BATTERY,"AGGRAVATED: OTHER DANG WEAPON",SIDEWALK,FALSE,FALSE,2,41.816567102,-87.61055561
9799943,"09/29/2014 08:30:00 PM","053XX S HONORE ST",THEFT,"OVER $500",STREET,FALSE,FALSE,9,41.797104545,-87.670599755
9800305,"09/29/2014 08:30:00 PM","002XX W 71ST ST",BATTERY,"DOMESTIC BATTERY SIMPLE",APARTMENT,FALSE,FALSE,7,41.765532383,-87.630578088
9800616,"09/29/2014 08:30:00 PM","006XX E 131ST ST",BATTERY,"AGGRAVATED: OTHER DANG WEAPON","CHA PARKING LOT/GROUNDS",FALSE,FALSE,5,41.657212074,-87.605577616
9799638,"09/29/2014 08:25:00 PM","059XX S WASHTENAW AVE",ROBBERY,"ARMED: HANDGUN",SIDEWALK,FALSE,FALSE,8,41.785411651,-87.690982278
9799619,"09/29/2014 08:25:00 PM","076XX S SOUTH SHORE DR","CRIMINAL DAMAGE","TO PROPERTY",APARTMENT,FALSE,FALSE,4,41.758310986,-87.555037882
9799648,"09/29/2014 08:21:00 PM","047XX W MONROE ST",NARCOTICS,"POSS: HEROIN(WHITE)",STREET,TRUE,FALSE,11,41.87937762,-87.743569604
9799614,"09/29/2014 08:20:00 PM","022XX W MONROE ST",BATTERY,SIMPLE,STREET,FALSE,FALSE,12,41.879812834,-87.68191509
9799881,"09/29/2014 08:20:00 PM","100XX S ABERDEEN ST",BURGLARY,"FORCIBLE ENTRY",RESIDENCE,FALSE,FALSE,22,41.711512141,-87.65039846
9799633,"09/29/2014 08:15:00 PM","012XX W 56TH ST",NARCOTICS,"POSS: CANNABIS 30GMS OR LESS",ALLEY,TRUE,FALSE,7,41.7924491,-87.655355979
9799646,"09/29/2014 08:15:00 PM","005XX N STATE ST",BATTERY,"DOMESTIC BATTERY SIMPLE","GROCERY FOOD STORE",FALSE,TRUE,18,41.892382719,-87.628230717
9799645,"09/29/2014 08:15:00 PM","032XX E 92ND ST",BATTERY,SIMPLE,"NURSING HOME/RETIREMENT HOME",FALSE,FALSE,4,41.728212472,-87.544718764
9799650,"09/29/2014 08:11:00 PM","056XX W MADISON ST",ROBBERY,"ARMED: HANDGUN","CONVENIENCE STORE",FALSE,FALSE,15,41.880127722,-87.765532874
9799595,"09/29/2014 08:10:00 PM","005XX E 47TH ST",NARCOTICS,"POSS: HEROIN(WHITE)",SIDEWALK,TRUE,FALSE,2,41.809560104,-87.612163962
9799664,"09/29/2014 08:05:00 PM","047XX W BELMONT AVE",ASSAULT,"AGGRAVATED: HANDGUN",SIDEWALK,FALSE,FALSE,25,41.938744738,-87.744845929
9799552,"09/29/2014 08:01:00 PM","057XX S RACINE AVE",NARCOTICS,"POSS: CRACK",STREET,TRUE,FALSE,7,41.79034269,-87.654630115
9800579,"09/29/2014 08:00:00 PM","014XX W HUTCHINSON ST","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,19,41.958775904,-87.666732292
9800662,"09/29/2014 08:00:00 PM","112XX S WESTERN AVE",THEFT,"$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,22,41.689341362,-87.6812225
9800726,"09/29/2014 08:00:00 PM","021XX S OAKLEY AVE","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,12,41.85226969,-87.683046191
9802170,"09/29/2014 08:00:00 PM","031XX N FRANCISCO AVE","OTHER OFFENSE","TELEPHONE THREAT",RESIDENCE,FALSE,FALSE,14,41.93814878,-87.70038981
9801215,"09/29/2014 08:00:00 PM","062XX N CLAREMONT AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",RESIDENCE,FALSE,TRUE,24,41.995150761,-87.688436064
9799607,"09/29/2014 08:00:00 PM","015XX E 68TH ST","CRIMINAL DAMAGE","TO PROPERTY",RESIDENCE,FALSE,FALSE,3,41.771396828,-87.587044097
9799862,"09/29/2014 08:00:00 PM","081XX S EVANS AVE","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,6,41.746722036,-87.606176317
9799870,"09/29/2014 08:00:00 PM","011XX E 65TH ST","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,3,41.776762579,-87.596928245
9799877,"09/29/2014 08:00:00 PM","007XX W 60TH PL","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,7,41.784094802,-87.643714529
9799911,"09/29/2014 08:00:00 PM","003XX W 111TH PL",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,5,41.691469135,-87.631527607
9799965,"09/29/2014 08:00:00 PM","024XX W 59TH ST",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,8,41.78664831,-87.685425802
9800007,"09/29/2014 08:00:00 PM","109XX S LONGWOOD DR","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE",STREET,FALSE,FALSE,22,41.695155645,-87.671453339
9800078,"09/29/2014 08:00:00 PM","118XX S PRINCETON AVE",THEFT,"$500 AND UNDER",RESIDENCE,FALSE,FALSE,5,41.678982512,-87.629748781
9800115,"09/29/2014 08:00:00 PM","033XX S CARPENTER ST","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,9,41.833310313,-87.652393038
9800225,"09/29/2014 08:00:00 PM","001XX E CHICAGO AVE",THEFT,POCKET-PICKING,OTHER,FALSE,FALSE,18,41.8968369,-87.624710694
9800290,"09/29/2014 08:00:00 PM","016XX S THROOP ST",BURGLARY,"UNLAWFUL ENTRY",APARTMENT,FALSE,FALSE,12,41.858144869,-87.65873347
9799599,"09/29/2014 07:55:00 PM","003XX N CENTRAL AVE",ASSAULT,"AGGRAVATED: HANDGUN","VEHICLE NON-COMMERCIAL",FALSE,FALSE,15,41.887070569,-87.76495725
9799618,"09/29/2014 07:50:00 PM","013XX S FAIRFIELD AVE",ASSAULT,"AGGRAVATED: OTHER DANG WEAPON",SIDEWALK,FALSE,FALSE,10,41.863433944,-87.694401712
9799605,"09/29/2014 07:45:00 PM","051XX S MICHIGAN AVE",NARCOTICS,"POSS: CANNABIS 30GMS OR LESS",STREET,TRUE,FALSE,2,41.800310201,-87.622459744
9799601,"09/29/2014 07:45:00 PM","011XX N LEAMINGTON AVE",ASSAULT,SIMPLE,"RESIDENTIAL YARD (FRONT/BACK)",FALSE,FALSE,15,41.900611375,-87.754658546
9799616,"09/29/2014 07:43:00 PM","008XX N CENTRAL PARK AVE",NARCOTICS,"POSS: SYNTHETIC DRUGS",STREET,TRUE,FALSE,11,41.896395121,-87.71648976
9799598,"09/29/2014 07:41:00 PM","088XX S EXCHANGE AVE","OTHER OFFENSE","PAROLE VIOLATION",STREET,TRUE,FALSE,4,41.734648834,-87.552898197
9799613,"09/29/2014 07:40:00 PM","029XX N CENTRAL AVE","CRIMINAL TRESPASS","TO LAND",STREET,FALSE,FALSE,25,41.93429406,-87.766203032
9799591,"09/29/2014 07:40:00 PM","019XX S PULASKI RD",BATTERY,"DOMESTIC BATTERY SIMPLE",SIDEWALK,FALSE,TRUE,10,41.854174601,-87.724677306
9799561,"09/29/2014 07:34:00 PM","023XX E 79TH ST",NARCOTICS,"POSS: CANNABIS 30GMS OR LESS","PARKING LOT/GARAGE(NON.RESID.)",TRUE,FALSE,4,41.751818419,-87.568177521
9800268,"09/29/2014 07:30:00 PM","052XX S MAY ST","OTHER OFFENSE","TELEPHONE THREAT",RESIDENCE,FALSE,TRUE,9,41.799298688,-87.653937823
9799585,"09/29/2014 07:30:00 PM","012XX N CLYBOURN AVE",THEFT,"OVER $500",TAXICAB,FALSE,FALSE,18,41.904844275,-87.640855374
9799597,"09/29/2014 07:30:00 PM","088XX S EAST END AVE","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE PORCH/HALLWAY",FALSE,TRUE,4,41.733710977,-87.58265904
9799843,"09/29/2014 07:30:00 PM","098XX S CHARLES ST","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,22,41.714448818,-87.661615354
9799850,"09/29/2014 07:30:00 PM","002XX W VAN BUREN ST",THEFT,"$500 AND UNDER",RESIDENCE-GARAGE,FALSE,FALSE,1,41.876949271,-87.634091849
9799855,"09/29/2014 07:30:00 PM","066XX S HOMAN AVE","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,8,41.771867356,-87.707672691
9800125,"09/29/2014 07:30:00 PM","048XX N RAVENSWOOD AVE","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,20,41.970815908,-87.67406433
9806995,"09/29/2014 07:30:00 PM","010XX W ROOSEVELT RD","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,12,41.866972949,-87.65126862
9799675,"09/29/2014 07:25:00 PM","029XX W ADAMS ST",ROBBERY,"ARMED: HANDGUN",SIDEWALK,FALSE,FALSE,11,41.878414517,-87.699797224
9801807,"09/29/2014 07:25:00 PM","047XX N LINCOLN AVE",ROBBERY,"ARMED: HANDGUN","SMALL RETAIL STORE",FALSE,FALSE,19,41.968417737,-87.688606486
9799858,"09/29/2014 07:23:00 PM","054XX S ELLIS AVE","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,2,41.797791393,-87.60112141
9800905,"09/29/2014 07:20:00 PM","054XX W BELMONT AVE","CRIMINAL DAMAGE","TO PROPERTY","PAWN SHOP",FALSE,FALSE,16,41.938719524,-87.763789475
9799571,"09/29/2014 07:20:00 PM","048XX W ARTHINGTON ST",NARCOTICS,"POSS: HEROIN(WHITE)",RESIDENCE,TRUE,FALSE,15,41.869457327,-87.745746202
9799602,"09/29/2014 07:17:00 PM","076XX S CICERO AVE",THEFT,"RETAIL THEFT","DEPARTMENT STORE",TRUE,FALSE,8,41.754644364,-87.741385133
9799960,"09/29/2014 07:15:00 PM","029XX S EMERALD AVE",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,9,41.840765247,-87.645278924
9799603,"09/29/2014 07:15:00 PM","042XX W MADISON ST",NARCOTICS,"MANU/DELIVER: HEROIN (WHITE)",SIDEWALK,TRUE,FALSE,11,41.880535972,-87.732505868
9799559,"09/29/2014 07:05:00 PM","004XX N LARAMIE AVE","OTHER OFFENSE","PAROLE VIOLATION",STREET,FALSE,FALSE,15,41.888373578,-87.755507192
9799611,"09/29/2014 07:01:00 PM","002XX S TROY ST",BATTERY,"AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY",APARTMENT,TRUE,TRUE,11,41.877826534,-87.704661038
9799916,"09/29/2014 07:00:00 PM","100XX S AVENUE L","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,4,41.712347418,-87.536338774
9799924,"09/29/2014 07:00:00 PM","026XX N MASON AVE","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,25,41.928138278,-87.774500252
9799972,"09/29/2014 07:00:00 PM","049XX N MILWAUKEE AVE",THEFT,"OVER $500","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,16,41.970981071,-87.76334772
9799993,"09/29/2014 07:00:00 PM","020XX W 23RD ST",BURGLARY,"FORCIBLE ENTRY","VACANT LOT/LAND",FALSE,FALSE,10,41.850240634,-87.676592186
9800002,"09/29/2014 07:00:00 PM","024XX E 74TH ST","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE",STREET,FALSE,FALSE,3,41.760702117,-87.565770206
9800148,"09/29/2014 07:00:00 PM","006XX N PINE AVE","CRIM SEXUAL ASSAULT","AGGRAVATED: OTHER",RESIDENCE,FALSE,FALSE,15,41.891700096,-87.763292849
9799475,"09/29/2014 07:00:00 PM","032XX S LITUANICA AVE",NARCOTICS,"POSS: CANNABIS 30GMS OR LESS",SIDEWALK,TRUE,FALSE,9,41.83611285,-87.648807514
9799533,"09/29/2014 07:00:00 PM","042XX W MADISON ST",NARCOTICS,"POSS: HEROIN(WHITE)",SIDEWALK,TRUE,FALSE,11,41.880761293,-87.732037397
9799539,"09/29/2014 07:00:00 PM","047XX S ADA ST","CRIMINAL DAMAGE","TO PROPERTY",RESIDENCE,FALSE,FALSE,9,41.807046424,-87.658701285
9799575,"09/29/2014 07:00:00 PM","040XX N ROCKWELL ST",BATTERY,SIMPLE,STREET,FALSE,FALSE,19,41.955439852,-87.693417381
9799577,"09/29/2014 07:00:00 PM","066XX S HALSTED ST","OTHER OFFENSE","OTHER VEHICLE OFFENSE",STREET,TRUE,FALSE,7,41.773819305,-87.644484495
9799586,"09/29/2014 07:00:00 PM","009XX N MICHIGAN AVE",THEFT,"RETAIL THEFT","DEPARTMENT STORE",FALSE,FALSE,18,41.899287561,-87.624275876
9799587,"09/29/2014 07:00:00 PM","030XX S SPRINGFIELD AVE",ASSAULT,SIMPLE,"RESIDENTIAL YARD (FRONT/BACK)",FALSE,FALSE,10,41.837665001,-87.72207418
9799852,"09/29/2014 07:00:00 PM","036XX W 59TH ST",THEFT,"OVER $500","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,8,41.78619453,-87.71360185
9799871,"09/29/2014 07:00:00 PM","002XX N CENTRAL AVE",THEFT,"OVER $500","RESIDENTIAL YARD (FRONT/BACK)",FALSE,FALSE,15,41.884637454,-87.765166106
9800172,"09/29/2014 07:00:00 PM","080XX S ST LOUIS AVE",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,8,41.747774108,-87.709508085
9800302,"09/29/2014 07:00:00 PM","058XX S PRAIRIE AVE",THEFT,"$500 AND UNDER",ALLEY,FALSE,FALSE,2,41.787958101,-87.618907399
9800394,"09/29/2014 07:00:00 PM","028XX S AVERS AVE",THEFT,"$500 AND UNDER",APARTMENT,FALSE,FALSE,10,41.839423338,-87.720905139
9800620,"09/29/2014 07:00:00 PM","053XX S CALUMET AVE",THEFT,"$500 AND UNDER",OTHER,FALSE,FALSE,2,41.797452953,-87.61752571
9800673,"09/29/2014 07:00:00 PM","008XX W LILL AVE","CRIMINAL DAMAGE","TO PROPERTY",RESIDENCE-GARAGE,FALSE,FALSE,19,41.928049144,-87.649964281
9811447,"09/29/2014 07:00:00 PM","017XX E 93RD ST",STALKING,SIMPLE,APARTMENT,FALSE,TRUE,,,
9799630,"09/29/2014 06:56:00 PM","016XX E 71ST ST","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT",SIDEWALK,TRUE,FALSE,3,41.765889215,-87.584120496
9799550,"09/29/2014 06:52:00 PM","024XX W 62ND ST",NARCOTICS,"POSS: CANNABIS 30GMS OR LESS","VEHICLE NON-COMMERCIAL",TRUE,FALSE,8,41.781170353,-87.685363623
9799509,"09/29/2014 06:51:00 PM","003XX E 47TH ST",NARCOTICS,"POSS: CANNABIS 30GMS OR LESS",STREET,TRUE,FALSE,2,41.809478712,-87.617578916
9799503,"09/29/2014 06:48:00 PM","117XX S JUSTINE ST","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION",RESIDENCE,TRUE,TRUE,5,41.679663714,-87.660088314
9799535,"09/29/2014 06:44:00 PM","006XX E 71ST ST",ASSAULT,SIMPLE,"RESIDENTIAL YARD (FRONT/BACK)",FALSE,FALSE,3,41.765905648,-87.610241117
9799514,"09/29/2014 06:44:00 PM","006XX E 71ST ST",ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,3,41.765905648,-87.610241117
9799604,"09/29/2014 06:42:00 PM","056XX S HARLEM AVE","CRIMINAL TRESPASS","TO LAND","PARKING LOT/GARAGE(NON.RESID.)",TRUE,FALSE,8,41.789600663,-87.801285618
9799608,"09/29/2014 06:40:00 PM","089XX S WOODLAWN AVE",ASSAULT,"AGGRAVATED:KNIFE/CUTTING INSTR",RESIDENCE,TRUE,TRUE,4,41.732688852,-87.595175061
9800098,"09/29/2014 06:39:00 PM","063XX W 56TH ST","OTHER OFFENSE","TELEPHONE THREAT","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,8,41.790429233,-87.780321992
9799497,"09/29/2014 06:38:00 PM","007XX W 31ST ST",THEFT,"RETAIL THEFT","SMALL RETAIL STORE",TRUE,FALSE,9,41.837945359,-87.645481606
9799549,"09/29/2014 06:35:00 PM","063XX S CLAREMONT AVE",THEFT,"OVER $500",SIDEWALK,TRUE,FALSE,8,41.778178817,-87.682405728
9799641,"09/29/2014 06:30:00 PM","047XX S MARSHFIELD AVE",BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,9,41.808402725,-87.666327483
9799536,"09/29/2014 06:30:00 PM","031XX S BENSON ST",ASSAULT,SIMPLE,STREET,FALSE,FALSE,9,41.836857899,-87.660648765
9799567,"09/29/2014 06:30:00 PM","078XX S ESSEX AVE",NARCOTICS,"FOUND SUSPECT NARCOTICS","RESIDENTIAL YARD (FRONT/BACK)",TRUE,FALSE,4,41.753143329,-87.563980209
9801934,"09/29/2014 06:30:00 PM","062XX S DR MARTIN LUTHER KING JR DR","MOTOR VEHICLE THEFT",AUTOMOBILE,OTHER,FALSE,FALSE,3,41.781690962,-87.615515828
9799770,"09/29/2014 06:30:00 PM","032XX N CENTRAL AVE",THEFT,"OVER $500","ATHLETIC CLUB",FALSE,FALSE,16,41.938999922,-87.766661202
9800011,"09/29/2014 06:30:00 PM","022XX S ARCHER AVE",NARCOTICS,"ALTER/FORGE PRESCRIPTION","DRUG STORE",TRUE,FALSE,9,41.852849995,-87.635114195
9799566,"09/29/2014 06:25:00 PM","075XX S STONY ISLAND AVE","CRIMINAL DAMAGE","TO VEHICLE",OTHER,TRUE,TRUE,4,41.758669307,-87.586278957
9799560,"09/29/2014 06:23:00 PM","003XX S SPRINGFIELD AVE",GAMBLING,GAME/DICE,SIDEWALK,TRUE,FALSE,11,41.875385301,-87.723190958
9799542,"09/29/2014 06:20:00 PM","014XX W 84TH ST",THEFT,"$500 AND UNDER","PARK PROPERTY",FALSE,FALSE,6,41.74141604,-87.659538929
9799818,"09/29/2014 06:15:00 PM","0000X E JACKSON BLVD",THEFT,"FROM BUILDING",OTHER,FALSE,FALSE,1,41.878111099,-87.627528383
9799462,"09/29/2014 06:15:00 PM","022XX S MICHIGAN AVE",THEFT,"OVER $500","VEHICLE NON-COMMERCIAL",FALSE,FALSE,1,41.852694674,-87.623652853
9799492,"09/29/2014 06:15:00 PM","001XX E WACKER DR",THEFT,"FROM BUILDING",RESTAURANT,FALSE,FALSE,1,41.888012505,-87.622663463
9799657,"09/29/2014 06:15:00 PM","050XX W KINZIE ST",NARCOTICS,"POSS: HALLUCINOGENS",STREET,TRUE,FALSE,15,41.887978106,-87.75056016
9803504,"09/29/2014 06:12:00 PM","027XX N WESTERN AVE","OTHER OFFENSE","TELEPHONE THREAT",APARTMENT,FALSE,TRUE,14,41.93111065,-87.68771811
9806413,"09/29/2014 06:00:00 PM","029XX N RUTHERFORD AVE","OTHER OFFENSE","OTHER VEHICLE OFFENSE",STREET,FALSE,TRUE,25,41.934261558,-87.794204702
9799430,"09/29/2014 06:00:00 PM","015XX S WABASH AVE","CRIMINAL TRESPASS","TO LAND",APARTMENT,TRUE,FALSE,1,41.861328785,-87.625543405
9799446,"09/29/2014 06:00:00 PM","028XX N MASON AVE",ASSAULT,SIMPLE,STREET,FALSE,FALSE,25,41.931386654,-87.774901879
9799895,"09/29/2014 06:00:00 PM","115XX S MARSHFIELD AVE",THEFT,"$500 AND UNDER",OTHER,FALSE,FALSE,22,41.684114646,-87.662838863
9799913,"09/29/2014 06:00:00 PM","024XX W BRYN MAWR AVE","CRIMINAL DAMAGE","TO PROPERTY",APARTMENT,FALSE,FALSE,20,41.983277924,-87.689644585
9800019,"09/29/2014 06:00:00 PM","035XX N GREENVIEW AVE",THEFT,"OVER $500",STREET,FALSE,FALSE,19,41.94614057,-87.666562515
9800022,"09/29/2014 06:00:00 PM","079XX S DORCHESTER AVE",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,4,41.750196376,-87.590738162
9800255,"09/29/2014 06:00:00 PM","006XX N TRUMBULL AVE",BURGLARY,"UNLAWFUL ENTRY","VACANT LOT/LAND",FALSE,FALSE,11,41.892274838,-87.712706029
9800257,"09/29/2014 06:00:00 PM","046XX S EVANS AVE",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,2,41.810897677,-87.607981963
9800600,"09/29/2014 06:00:00 PM","056XX W CHICAGO AVE",THEFT,"OVER $500","VEHICLE NON-COMMERCIAL",FALSE,FALSE,15,41.894950383,-87.766286784
9800784,"09/29/2014 06:00:00 PM","052XX N OAKVIEW AVE",THEFT,"OVER $500",STREET,FALSE,FALSE,,,
9802924,"09/29/2014 06:00:00 PM","040XX S WABASH AVE",ASSAULT,SIMPLE,"RESIDENCE PORCH/HALLWAY",FALSE,FALSE,2,41.821327362,-87.624923841
9819040,"09/29/2014 06:00:00 PM","059XX W PATTERSON AVE",ASSAULT,SIMPLE,STREET,FALSE,FALSE,16,41.946811529,-87.774818747
9821599,"09/29/2014 06:00:00 PM","049XX N MARINE DR",ASSAULT,SIMPLE,STREET,FALSE,FALSE,20,41.972870951,-87.650989425
9799502,"09/29/2014 05:54:00 PM","069XX S DAMEN AVE",ASSAULT,"AGG PO HANDS NO/MIN INJURY",STREET,TRUE,FALSE,7,41.768068925,-87.67376159
9799522,"09/29/2014 05:43:00 PM","100XX S PARNELL AVE","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","RESIDENTIAL YARD (FRONT/BACK)",FALSE,FALSE,22,41.711478572,-87.637030784
9799381,"09/29/2014 05:40:00 PM","040XX W CHICAGO AVE",THEFT,"RETAIL THEFT","GAS STATION",FALSE,FALSE,11,41.895475792,-87.726272394
9799458,"09/29/2014 05:35:00 PM","071XX S SANGAMON ST",NARCOTICS,"POSS: CANNABIS 30GMS OR LESS",STREET,TRUE,FALSE,7,41.764461401,-87.648180443
9799506,"09/29/2014 05:34:00 PM","076XX S CICERO AVE",THEFT,"RETAIL THEFT","DEPARTMENT STORE",TRUE,FALSE,8,41.754644364,-87.741385133
9801498,"09/29/2014 05:30:00 PM","091XX S MAY ST",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,22,41.727522227,-87.651738241
9799631,"09/29/2014 05:30:00 PM","043XX S ST LOUIS AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",RESIDENCE,FALSE,FALSE,8,41.813912655,-87.711218106
9799424,"09/29/2014 05:30:00 PM","067XX S PERRY AVE",BATTERY,SIMPLE,RESIDENCE,TRUE,FALSE,7,41.77123035,-87.628470342
9799460,"09/29/2014 05:30:00 PM","029XX W DEVON AVE","CRIMINAL DAMAGE","TO PROPERTY","MEDICAL/DENTAL OFFICE",FALSE,FALSE,24,41.997587919,-87.704318763
9799548,"09/29/2014 05:30:00 PM","017XX E 87TH ST",THEFT,"$500 AND UNDER",ALLEY,FALSE,FALSE,4,41.736851486,-87.582395306
9799573,"09/29/2014 05:30:00 PM","031XX W FLOURNOY ST","OTHER OFFENSE","SEX OFFENDER: FAIL TO REGISTER","JAIL / LOCK-UP FACILITY",FALSE,FALSE,11,41.872893529,-87.705373955
9799504,"09/29/2014 05:28:00 PM","003XX E 53RD ST",ASSAULT,SIMPLE,STREET,FALSE,TRUE,2,41.798525537,-87.618779036
9799752,"09/29/2014 05:25:00 PM","003XX N MICHIGAN AVE",THEFT,"ATTEMPT THEFT","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,1,41.88735367,-87.624404186
9799480,"09/29/2014 05:25:00 PM","079XX S ESCANABA AVE",BATTERY,"AGGRAVATED: OTHER DANG WEAPON",SIDEWALK,TRUE,FALSE,4,41.750912445,-87.554240403
9799427,"09/29/2014 05:15:00 PM","034XX N LAKE SHORE DR",ASSAULT,SIMPLE,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",TRUE,FALSE,19,41.946130806,-87.642173175
9799383,"09/29/2014 05:15:00 PM","007XX N SPRINGFIELD AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",APARTMENT,FALSE,TRUE,11,41.894836828,-87.723766155
